episode,t,x,y,zone_id,action,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,45,14,7,2,3,-0.3077293932437897,-0.08370105177164078,0.03087446466088295,-0.24082478880882263,0.0004122629761695862,0.2222408950328827,0.05279713124036789,-0.08508271723985672,-0.9015905857086182,-0.6327831149101257,-0.275398313999176,-0.36143815517425537,0.22586573660373688,-0.8719465732574463,0.8108088970184326,-0.6300581693649292,-0.7557198405265808,-0.7166295051574707,0.3845961391925812,0.16536828875541687,-0.691032886505127,-0.3536660671234131,0.943353533744812,-0.7877563238143921,0.14560018479824066,0.35416728258132935,0.16020826995372772,0.5856025218963623,-1.384376883506775,-0.466260701417923,0.913572371006012,1.476299524307251,0.7973000407218933,-1.3401380777359009,1.4330437183380127,-1.8255796432495117,-1.4671283960342407,0.20366047322750092,0.5410502552986145,-0.12702086567878723,-0.7195795774459839,0.06110047921538353,0.06620021909475327,0.5060189366340637,-0.942977786064148,0.04990195110440254,0.6343871355056763,-0.944902241230011,0.6170771718025208,1.2830119132995605,-0.46027815341949463,-0.03792814165353775
0,46,14,7,2,3,-0.4637344479560852,-0.07627635449171066,0.005581170320510864,-0.04366512969136238,0.025291066616773605,0.23879674077033997,0.09829635173082352,-0.08552397787570953,-0.7593517303466797,-0.3916207253932953,-0.41246718168258667,-0.5685834288597107,-0.15411630272865295,-0.6992602348327637,0.6246666312217712,-0.3505702316761017,-0.7899090647697449,-0.5117759704589844,-0.13991865515708923,-0.029189808294177055,-0.3034101128578186,-0.43735745549201965,0.9002271294593811,-0.6820104122161865,-0.2932269275188446,-0.05396343395113945,0.022642485797405243,0.799862265586853,-1.2500993013381958,-0.6203510165214539,1.322563886642456,1.2214481830596924,0.8542227745056152,-0.7956469655036926,1.4621572494506836,-2.039442777633667,-1.4272209405899048,0.1571301817893982,0.5847086906433105,0.055214982479810715,-0.7169481515884399,0.06014539301395416,0.06327556073665619,0.5136290192604065,-0.9438037872314453,0.05134047940373421,0.6338143944740295,-0.9468399286270142,0.6165313124656677,1.282324194908142,-0.4633645713329315,-0.037410467863082886
0,47,14,7,2,3,-0.4363819360733032,-0.14530673623085022,-0.018771151080727577,-0.07189171016216278,-0.053723059594631195,0.2195153534412384,0.1825026124715805,-0.08704809844493866,-0.7145605683326721,-0.34178489446640015,-0.43254783749580383,-0.6323695778846741,-0.25728675723075867,-0.6558578014373779,0.5590986609458923,-0.3004390299320221,-0.8093171715736389,-0.44478511810302734,-0.291567325592041,-0.11350493133068085,-0.18972063064575195,-0.4973415434360504,0.8888339996337891,-0.6652517318725586,-0.4036754071712494,-0.18260152637958527,0.005986539646983147,0.8315398097038269,-1.2326622009277344,-0.6686020493507385,1.4312223196029663,1.1322171688079834,0.8732275366783142,-0.6345299482345581,1.4818503856658936,-2.0495543479919434,-1.3755576610565186,0.12570713460445404,0.5660449266433716,0.09938732534646988,-0.71193927526474,0.05877038836479187,0.05970868095755577,0.5211908221244812,-0.9445309638977051,0.05260360985994339,0.6328374147415161,-0.948771595954895,0.6165165901184082,1.2820420265197754,-0.467227041721344,-0.03727196156978607
0,48,14,7,2,3,-0.4303106665611267,-0.10819943249225616,-0.009494973346590996,-0.08408638834953308,0.14488807320594788,0.24822121858596802,0.03077947162091732,-0.06314091384410858,-0.8773875832557678,-0.6047220230102539,-0.17726053297519684,-0.2101714313030243,0.2480005919933319,-0.821854829788208,0.7659181952476501,-0.5348840355873108,-0.6688101291656494,-0.6875931024551392,0.4909619688987732,0.15550440549850464,-0.6812009215354919,-0.16254733502864838,0.9160019755363464,-0.7631372213363647,0.17327767610549927,0.3702525794506073,0.06521705538034439,0.5905321836471558,-1.33017098903656,-0.35224607586860657,0.9335422515869141,1.4569472074508667,0.8114057183265686,-1.2912492752075195,1.3227150440216064,-1.942870855331421,-1.520113229751587,0.25765880942344666,0.5782926082611084,-0.12319078296422958,-0.7183189392089844,0.05912807211279869,0.05983972176909447,0.5257258415222168,-0.9448198676109314,0.054190583527088165,0.6338668465614319,-0.9495600461959839,0.6145714521408081,1.280060052871704,-0.4660341441631317,-0.03607703745365143
0,49,14,7,2,3,-0.5027762651443481,0.007039420306682587,0.021869301795959473,-0.17520654201507568,0.08217725157737732,0.17466165125370026,0.016798418015241623,-0.1106305792927742,-0.8519912958145142,-0.5310133099555969,-0.361179918050766,-0.45302578806877136,0.07651281356811523,-0.810156524181366,0.7505685687065125,-0.5189207792282104,-0.7595303058624268,-0.6265152096748352,0.14582513272762299,0.11720408499240875,-0.546757161617279,-0.39964357018470764,0.9252821207046509,-0.7331973910331726,-0.04437636211514473,0.19977155327796936,0.11326108127832413,0.6841729879379272,-1.3110616207122803,-0.5503156185150146,1.0831607580184937,1.3927810192108154,0.8113427758216858,-1.1587294340133667,1.433021068572998,-1.935868740081787,-1.4618850946426392,0.22486339509487152,0.5775871872901917,-0.057724881917238235,-0.7203295230865479,0.05880209058523178,0.05816815048456192,0.531941831111908,-0.9453598260879517,0.05609993264079094,0.6339595317840576,-0.95075523853302,0.61266028881073,1.278642177581787,-0.466682493686676,-0.03499387204647064
0,50,14,7,2,3,-0.42070648074150085,-0.004572853446006775,-0.07960490882396698,-0.0667508915066719,0.06494303792715073,0.13215623795986176,0.0629725381731987,-0.07882586121559143,-0.6720076203346252,-0.32269930839538574,-0.34236863255500793,-0.4743243157863617,-0.11814288794994354,-0.6218324899673462,0.5689575672149658,-0.29299506545066833,-0.6941678524017334,-0.43695399165153503,-0.14134152233600616,0.00459370156750083,-0.2825959026813507,-0.3519428074359894,0.8367834091186523,-0.6194428205490112,-0.32545244693756104,-0.12361712008714676,-0.01651504635810852,0.7645851373672485,-1.2109041213989258,-0.560656726360321,1.4106626510620117,1.1975069046020508,0.889033317565918,-0.7177431583404541,1.3603949546813965,-2.1187994480133057,-1.4189921617507935,0.2959464490413666,0.5724151134490967,0.0021359557285904884,-0.7174075245857239,0.05814875289797783,0.05559181421995163,0.5361143946647644,-0.9459722638130188,0.057100262492895126,0.6334244012832642,-0.9521960616111755,0.613120436668396,1.2788532972335815,-0.4688805639743805,-0.03497931361198425
0,51,14,7,2,3,-0.35234537720680237,-0.16821298003196716,-0.0740857720375061,-0.128525048494339,-0.011691741645336151,0.26685279607772827,0.005282901227474213,-0.06429444253444672,-0.9259240627288818,-0.6339091658592224,-0.28827953338623047,-0.34220725297927856,0.25883689522743225,-0.8972464203834534,0.8310103416442871,-0.6713533997535706,-0.7694628238677979,-0.7648870348930359,0.4109709560871124,0.19418391585350037,-0.7090467214584351,-0.38412803411483765,0.9545828700065613,-0.8051185607910156,0.16956603527069092,0.39981961250305176,0.17567890882492065,0.5622828006744385,-1.3572618961334229,-0.4821798801422119,0.8870627880096436,1.4894192218780518,0.7859159111976624,-1.4174506664276123,1.4044954776763916,-1.8107242584228516,-1.4578136205673218,0.23589403927326202,0.5420761704444885,-0.12678015232086182,-0.7228776216506958,0.05815354362130165,0.0549083948135376,0.542003333568573,-0.9462159872055054,0.05923917144536972,0.6340675950050354,-0.9528399109840393,0.6099560260772705,1.2766895294189453,-0.4678478538990021,-0.03350672498345375
0,52,14,7,2,3,-0.4169129729270935,-0.16054439544677734,-0.10875473916530609,-0.06356105208396912,-0.012598477303981781,0.149285688996315,0.04092489182949066,-0.09546967595815659,-0.7947078943252563,-0.39615723490715027,-0.4037281572818756,-0.529538631439209,-0.10266575962305069,-0.7465633153915405,0.6605941653251648,-0.4244525730609894,-0.7785741090774536,-0.5571295022964478,-0.11266425251960754,0.01452188566327095,-0.3525822162628174,-0.471823513507843,0.9062595367431641,-0.6886897087097168,-0.2419382482767105,0.013941680081188679,0.05585341155529022,0.7347602248191833,-1.2428332567214966,-0.6393293738365173,1.2804675102233887,1.276120901107788,0.8528417944908142,-0.9204882383346558,1.4438154697418213,-2.0191493034362793,-1.4261748790740967,0.21708421409130096,0.5859920978546143,0.029036058112978935,-0.7209979295730591,0.05731024220585823,0.052328284829854965,0.5480086803436279,-0.9466895461082458,0.060761481523513794,0.6333498954772949,-0.9539976119995117,0.608884871006012,1.2760154008865356,-0.46985310316085815,-0.03291852027177811
0,53,14,7,2,3,-0.4085020124912262,-0.0584530346095562,-0.05590733140707016,-0.10701970010995865,-0.012256156653165817,0.14060302078723907,0.06832242012023926,-0.11652988195419312,-0.7386654019355774,-0.3575345277786255,-0.41876646876335144,-0.563645601272583,-0.1530180275440216,-0.6974639892578125,0.6234742403030396,-0.3714994192123413,-0.7719049453735352,-0.48832154273986816,-0.21130843460559845,-0.005797127727419138,-0.2866627871990204,-0.4751414954662323,0.8878164887428284,-0.6574043035507202,-0.32373595237731934,-0.08013299852609634,0.03889485076069832,0.7679596543312073,-1.2214974164962769,-0.6534419655799866,1.3612691164016724,1.2237765789031982,0.8587124943733215,-0.8098581433296204,1.4338980913162231,-2.0496609210968018,-1.401967167854309,0.233708456158638,0.5836067199707031,0.0384683683514595,-0.7177399396896362,0.05631307512521744,0.04937613755464554,0.5533533096313477,-0.9471532106399536,0.06212560832500458,0.632451057434082,-0.9551741480827332,0.6084468364715576,1.2758100032806396,-0.4721899628639221,-0.032601356506347656
0,54,14,7,2,3,-0.3683769702911377,-0.10590119659900665,0.026980090886354446,-0.11302760243415833,0.06433489918708801,0.18517933785915375,0.07322657853364944,-0.12107864022254944,-0.7858694195747375,-0.48124608397483826,-0.2988092601299286,-0.4108685553073883,0.0035142977721989155,-0.725906491279602,0.6712813973426819,-0.4008983075618744,-0.7255715131759644,-0.5564182996749878,0.14811411499977112,0.03775991499423981,-0.4765697419643402,-0.3003002107143402,0.8919413089752197,-0.699790358543396,-0.09785284847021103,0.1084403470158577,0.04230274260044098,0.7439016103744507,-1.2817398309707642,-0.49850380420684814,1.1663899421691895,1.3138506412506104,0.8367695808410645,-0.9929990172386169,1.4018299579620361,-2.0453269481658936,-1.4874300956726074,0.24024266004562378,0.569649875164032,-0.01952502503991127,-0.7186790108680725,0.05607520043849945,0.0480559840798378,0.5568715333938599,-0.9473084807395935,0.0632963478565216,0.632526159286499,-0.9558668732643127,0.6078548431396484,1.2747913599014282,-0.4728112816810608,-0.031965650618076324
0,55,14,7,2,3,-0.4416912794113159,-0.09656505286693573,-0.006928551942110062,-0.07049296796321869,0.03522602841258049,0.249723419547081,0.11299875378608704,-0.05519264563918114,-0.8011568188667297,-0.461149662733078,-0.34408679604530334,-0.49506235122680664,-0.048135437071323395,-0.742715060710907,0.6648207306861877,-0.41064372658729553,-0.7655438184738159,-0.5655496716499329,0.0355956107378006,0.006429971195757389,-0.4263478219509125,-0.37690550088882446,0.9051045179367065,-0.7122350335121155,-0.16429482400417328,0.05250733718276024,0.06510380655527115,0.7484990954399109,-1.2832963466644287,-0.5649937987327576,1.2020890712738037,1.2877901792526245,0.8557358384132385,-0.9664381146430969,1.4399014711380005,-2.0217878818511963,-1.4535789489746094,0.21439197659492493,0.5782501101493835,0.01012033224105835,-0.7182855606079102,0.05553353577852249,0.04620938003063202,0.5612449645996094,-0.9475080370903015,0.06456595659255981,0.6322343945503235,-0.9566091299057007,0.6070901155471802,1.2738171815872192,-0.4739779829978943,-0.03136087954044342
0,56,14,7,2,3,-0.4586332142353058,-0.1377827227115631,-0.04454471543431282,-0.024109534919261932,0.09958256781101227,0.26304805278778076,0.026074139401316643,0.021625950932502747,-0.8603315949440002,-0.5252795219421387,-0.30849865078926086,-0.4034668207168579,0.08048459142446518,-0.8048234581947327,0.7303699851036072,-0.4900039732456207,-0.7540570497512817,-0.6601287126541138,0.24179744720458984,0.08886998146772385,-0.5406256914138794,-0.32137545943260193,0.9242408275604248,-0.7473823428153992,-0.015313515439629555,0.22218915820121765,0.08136960864067078,0.6916385293006897,-1.2942250967025757,-0.4990822374820709,1.0590620040893555,1.3754463195800781,0.8290546536445618,-1.1654183864593506,1.3966867923736572,-1.977638602256775,-1.4855729341506958,0.23844929039478302,0.5828221440315247,-0.039468325674533844,-0.720721423625946,0.05534311756491661,0.04520991072058678,0.5653842687606812,-0.9475985765457153,0.06592614203691483,0.6324142217636108,-0.957059383392334,0.6054296493530273,1.2723686695098877,-0.4738413393497467,-0.030420875176787376
0,57,14,7,2,3,-0.414289265871048,-0.10327684134244919,-0.088424451649189,-0.14470523595809937,0.0677703320980072,0.2038070112466812,-0.019985944032669067,-0.06485985219478607,-0.9129065871238708,-0.6238262057304382,-0.24099692702293396,-0.2630666494369507,0.29000377655029297,-0.8798127174377441,0.8179098963737488,-0.6430456042289734,-0.7130348682403564,-0.7412813305854797,0.44853028655052185,0.21544912457466125,-0.7135815620422363,-0.30992940068244934,0.9405232071876526,-0.7860100865364075,0.1817951500415802,0.410260409116745,0.14342260360717773,0.5538104772567749,-1.320104956626892,-0.44352731108665466,0.8996515274047852,1.4882498979568481,0.786770224571228,-1.4244595766067505,1.3386120796203613,-1.8582485914230347,-1.4745359420776367,0.2952916622161865,0.5640186071395874,-0.14100663363933563,-0.7264971137046814,0.055523473769426346,0.04510460048913956,0.5689703226089478,-0.9476079344749451,0.0677376389503479,0.6330724358558655,-0.9572133421897888,0.6026440262794495,1.2706574201583862,-0.4720305800437927,-0.029164372012019157
0,58,14,7,2,3,-0.44329744577407837,-0.0851837769150734,0.018422476947307587,-0.09245868772268295,0.10260839760303497,0.15406551957130432,0.10482463240623474,-0.12557262182235718,-0.701742947101593,-0.40973109006881714,-0.293440580368042,-0.42468512058258057,-0.07991775125265121,-0.62423175573349,0.5827133059501648,-0.2806432843208313,-0.696464478969574,-0.45408618450164795,0.03976397216320038,-0.01934640109539032,-0.3680327236652374,-0.2698855400085449,0.8484379649162292,-0.6511650085449219,-0.2221861183643341,-0.036387115716934204,-0.01688198931515217,0.8175714015960693,-1.234910249710083,-0.4977594017982483,1.3011970520019531,1.2122368812561035,0.8587603569030762,-0.7847979664802551,1.3662842512130737,-2.1327426433563232,-1.4730242490768433,0.2692375183105469,0.5645096898078918,0.00889255665242672,-0.7248941659927368,0.055200714617967606,0.04350871592760086,0.5704174041748047,-0.9476546049118042,0.06830998510122299,0.6328935623168945,-0.9578371047973633,0.6035152077674866,1.2705954313278198,-0.4733334183692932,-0.029100961983203888
0,59,14,7,2,3,-0.3702065944671631,-0.029479622840881348,-0.15599258244037628,-0.15498530864715576,-0.005020167678594589,0.15634089708328247,-0.033536843955516815,-0.07405325025320053,-0.8886843919754028,-0.5392788648605347,-0.31875038146972656,-0.3729518949985504,0.19304931163787842,-0.8649441599845886,0.7953055500984192,-0.628002405166626,-0.7282857298851013,-0.70158451795578,0.20785078406333923,0.20123034715652466,-0.6267728805541992,-0.42525991797447205,0.9326378107070923,-0.7525244951248169,0.034350477159023285,0.28036561608314514,0.16147130727767944,0.5610355734825134,-1.297598958015442,-0.5538060069084167,1.0290164947509766,1.453822374343872,0.817838728427887,-1.3321192264556885,1.3748699426651,-1.8824129104614258,-1.4389370679855347,0.3266506493091583,0.578134298324585,-0.11268125474452972,-0.728128969669342,0.055072121322155,0.04250991344451904,0.5744853019714355,-0.9478805661201477,0.07024957239627838,0.6328997611999512,-0.9581953287124634,0.6009420156478882,1.2694432735443115,-0.4724695682525635,-0.028000544756650925
0,60,14,7,2,3,-0.398247629404068,-0.06350038200616837,0.014366526156663895,-0.04807257652282715,0.09417249262332916,0.22965474426746368,0.012970421463251114,-0.18659049272537231,-0.8220081329345703,-0.5058237314224243,-0.2828059196472168,-0.33561408519744873,0.09235212951898575,-0.7626799941062927,0.7171257734298706,-0.4535863995552063,-0.7028245329856873,-0.6101964712142944,0.25385069847106934,0.10641279071569443,-0.5540814399719238,-0.2606217563152313,0.903713583946228,-0.7136352062225342,-0.014259837567806244,0.22111111879348755,0.04891255497932434,0.6966440081596375,-1.259938359260559,-0.4656275510787964,1.0843966007232666,1.371238112449646,0.8125319480895996,-1.1279433965682983,1.3491259813308716,-2.029813289642334,-1.5101898908615112,0.2944488525390625,0.586608350276947,-0.057245511561632156,-0.7303321361541748,0.055058177560567856,0.04180528223514557,0.5767706632614136,-0.9478781223297119,0.07137437164783478,0.6331108212471008,-0.9584513902664185,0.5999594926834106,1.2684683799743652,-0.47214657068252563,-0.027277179062366486
0,61,14,7,2,3,-0.46507972478866577,0.06304173916578293,0.010737694799900055,-0.1133185625076294,0.10872186720371246,0.21839028596878052,0.11058361083269119,-0.14223340153694153,-0.7620773315429688,-0.47210150957107544,-0.2348429262638092,-0.34255334734916687,0.07014132291078568,-0.701374351978302,0.6577993035316467,-0.38926830887794495,-0.6461571455001831,-0.5235579013824463,0.1769568920135498,0.06710895895957947,-0.5143749117851257,-0.2214983105659485,0.859655499458313,-0.682732880115509,-0.0867607593536377,0.09418220818042755,0.04077238589525223,0.6912667751312256,-1.2725428342819214,-0.4496951997280121,1.1744203567504883,1.3209134340286255,0.869592010974884,-1.0093740224838257,1.3397117853164673,-2.0735249519348145,-1.48661208152771,0.3425184488296509,0.5832294821739197,-0.07809752970933914,-0.7313931584358215,0.05510092154145241,0.04107748344540596,0.5775384306907654,-0.9479101896286011,0.07229861617088318,0.633212685585022,-0.9587633013725281,0.6000812649726868,1.268087387084961,-0.47215643525123596,-0.02692354843020439
0,62,14,7,2,3,-0.421921044588089,-0.15438267588615417,-0.043944187462329865,-0.06099345535039902,-0.05343152582645416,0.19181884825229645,0.11510400474071503,-0.03718276694417,-0.7325704097747803,-0.3223590552806854,-0.4811370372772217,-0.661830723285675,-0.2764934301376343,-0.6835010647773743,0.5830572247505188,-0.32614219188690186,-0.8300732970237732,-0.47391170263290405,-0.34538134932518005,-0.0904877632856369,-0.15258602797985077,-0.5472307205200195,0.9030992388725281,-0.6659383177757263,-0.43438300490379333,-0.1581801325082779,0.013430369086563587,0.838699996471405,-1.1720490455627441,-0.7216448187828064,1.4214292764663696,1.1369704008102417,0.8590310215950012,-0.7070592045783997,1.4623078107833862,-2.054353952407837,-1.3658381700515747,0.1769101321697235,0.5957755446434021,0.10895433276891708,-0.7254672646522522,0.05360852926969528,0.03762399032711983,0.5824050903320312,-0.948060929775238,0.07324903458356857,0.6317104697227478,-0.9595171809196472,0.5999986529350281,1.2682987451553345,-0.47528696060180664,-0.026852842420339584
0,63,14,7,2,3,-0.43816637992858887,-0.12374785542488098,-0.05975935980677605,-0.12718112766742706,-0.03622348606586456,0.2079039216041565,0.05012417957186699,-0.010335758328437805,-0.861719012260437,-0.48166486620903015,-0.4419388771057129,-0.5839166045188904,-0.04842975735664368,-0.8268603086471558,0.7366830706596375,-0.5312786102294922,-0.8265401124954224,-0.640943169593811,-0.06336664408445358,0.04969024285674095,-0.4386148452758789,-0.5357625484466553,0.940298318862915,-0.7444844841957092,-0.1727338433265686,0.0980406254529953,0.13791243731975555,0.6971802115440369,-1.2767689228057861,-0.6778494715690613,1.153563380241394,1.3387259244918823,0.8366695046424866,-1.1104809045791626,1.4870412349700928,-1.9259998798370361,-1.405094027519226,0.2169990986585617,0.5934050679206848,0.009389655664563179,-0.7245348691940308,0.05282112956047058,0.035410672426223755,0.5871419906616211,-0.9482297897338867,0.07492032647132874,0.6310157179832458,-0.9599676728248596,0.5982465744018555,1.2674611806869507,-0.4763911962509155,-0.02596507966518402
0,64,14,7,2,3,-0.4146057665348053,-0.15451934933662415,-0.03719410300254822,-0.09332498908042908,0.07152190804481506,0.16262950003147125,0.05684759467840195,-0.16350272297859192,-0.813509464263916,-0.4996894896030426,-0.2636967897415161,-0.34219589829444885,0.06389624625444412,-0.7500457763671875,0.6903131008148193,-0.43760159611701965,-0.6990166902542114,-0.5850570201873779,0.2262887805700302,0.06312692165374756,-0.5315016508102417,-0.28056564927101135,0.8934953808784485,-0.7093712687492371,-0.03087693080306053,0.18100792169570923,0.04984482750296593,0.7036360502243042,-1.2698338031768799,-0.47883570194244385,1.1112287044525146,1.347434163093567,0.8319956660270691,-1.0884747505187988,1.3660169839859009,-2.0393247604370117,-1.499749779701233,0.2901560068130493,0.5691177248954773,-0.04334260895848274,-0.7263290286064148,0.05278290435671806,0.034771621227264404,0.5886969566345215,-0.9481620788574219,0.07592902332544327,0.6312033534049988,-0.9601043462753296,0.5976161360740662,1.2666587829589844,-0.47610440850257874,-0.02539941668510437
0,65,14,7,2,3,-0.4487787187099457,-0.06365988403558731,0.021407704800367355,-0.09483318030834198,-0.004220951348543167,0.20571883022785187,0.11087534576654434,-0.03542614355683327,-0.7329436540603638,-0.3571404814720154,-0.46658942103385925,-0.6443161964416504,-0.23541156947612762,-0.6841813921928406,0.6016176342964172,-0.32835015654563904,-0.8194925785064697,-0.4750402867794037,-0.2827284038066864,-0.06300688534975052,-0.20477166771888733,-0.5090896487236023,0.9017120003700256,-0.6695413589477539,-0.3956388235092163,-0.13171696662902832,0.02612275443971157,0.8449720144271851,-1.1871371269226074,-0.6962890028953552,1.382517695426941,1.1591477394104004,0.8499042987823486,-0.7550846338272095,1.454460620880127,-2.0564002990722656,-1.3807764053344727,0.19655193388462067,0.5974993109703064,0.09186705946922302,-0.7213720083236694,0.05151892825961113,0.03170828893780708,0.5925003290176392,-0.948290228843689,0.07682187855243683,0.6299777626991272,-0.9607289433479309,0.5976902842521667,1.2668583393096924,-0.47861865162849426,-0.025288842618465424
0,66,14,7,2,3,-0.4482126533985138,-0.0489848293364048,-0.07677192986011505,-0.005786150693893433,0.06544733047485352,0.16966935992240906,0.025999218225479126,-0.08437687158584595,-0.7157829999923706,-0.32903650403022766,-0.38741591572761536,-0.5057756900787354,-0.1349409967660904,-0.6579828262329102,0.5972612500190735,-0.31642675399780273,-0.7369585037231445,-0.482866108417511,-0.14970757067203522,0.008860020898282528,-0.27570292353630066,-0.39239680767059326,0.8696229457855225,-0.6395451426506042,-0.32511278986930847,-0.07664712518453598,-0.0029903193935751915,0.7925775647163391,-1.1732252836227417,-0.6062083840370178,1.3715494871139526,1.2017273902893066,0.864795446395874,-0.8019861578941345,1.3574539422988892,-2.115910530090332,-1.4214056730270386,0.3065096139907837,0.5913898944854736,0.03748234733939171,-0.7183094620704651,0.050809264183044434,0.02946924977004528,0.5946123600006104,-0.9484921097755432,0.07749075442552567,0.6292566061019897,-0.9612736701965332,0.5980108976364136,1.2672268152236938,-0.4799630641937256,-0.025279833003878593
0,67,14,7,2,3,-0.46407490968704224,-0.056231509894132614,-0.03773114085197449,-0.06045069545507431,0.09913507103919983,0.15298014879226685,0.05868912860751152,-0.027453206479549408,-0.7125374674797058,-0.3673359155654907,-0.35559433698654175,-0.491548627614975,-0.11866410821676254,-0.6487729549407959,0.5896176099777222,-0.2996513545513153,-0.7295104265213013,-0.4733756184577942,-0.08095606416463852,-0.005515143275260925,-0.30056560039520264,-0.3510274589061737,0.8631129860877991,-0.6483257412910461,-0.29324471950531006,-0.07075608521699905,-0.004231048282235861,0.812791109085083,-1.1983925104141235,-0.5720962882041931,1.3437379598617554,1.1994192600250244,0.8667912483215332,-0.8026058077812195,1.3625527620315552,-2.1200382709503174,-1.4324551820755005,0.2908974587917328,0.5842546820640564,0.03337535634636879,-0.7158122658729553,0.05024053528904915,0.027576230466365814,0.5960619449615479,-0.9485951066017151,0.07801327109336853,0.6287660002708435,-0.9617263078689575,0.598578155040741,1.2674709558486938,-0.4811045825481415,-0.025272199884057045
0,68,14,7,2,3,-0.401571124792099,-0.0825759768486023,-0.018629165366292,-0.12763309478759766,0.07861008495092392,0.13376742601394653,0.023982204496860504,-0.1865566372871399,-0.8046277761459351,-0.4914694130420685,-0.28346946835517883,-0.34834909439086914,0.07041417807340622,-0.7495703101158142,0.7004587054252625,-0.4455868899822235,-0.692640483379364,-0.5763240456581116,0.19724668562412262,0.09121794998645782,-0.5302299857139587,-0.2945879101753235,0.891373872756958,-0.6979516744613647,-0.044178273528814316,0.17466115951538086,0.05683564767241478,0.6952930688858032,-1.2581901550292969,-0.4913405776023865,1.1251682043075562,1.3556303977966309,0.8268746733665466,-1.106236457824707,1.3517277240753174,-2.039942741394043,-1.4863630533218384,0.320028692483902,0.5718169212341309,-0.051785536110401154,-0.7178707122802734,0.05025024339556694,0.026985593140125275,0.5971753597259521,-0.9485671520233154,0.07905849069356918,0.6289992332458496,-0.961797297000885,0.5978692173957825,1.2668302059173584,-0.4804544150829315,-0.02470363862812519
0,69,14,7,2,3,-0.44282203912734985,-0.03055400401353836,-0.06112512946128845,-0.05726669728755951,0.055861327797174454,0.2720774710178375,0.09345778822898865,-0.1282350718975067,-0.8375841379165649,-0.5155282020568848,-0.23758912086486816,-0.3292003273963928,0.13131733238697052,-0.784582793712616,0.7172468900680542,-0.4917401671409607,-0.6825017929077148,-0.6216591596603394,0.2516138255596161,0.09962929040193558,-0.5833128094673157,-0.26982420682907104,0.9000077843666077,-0.7292094230651855,0.0057184104807674885,0.20265965163707733,0.08996830880641937,0.6270241141319275,-1.2915087938308716,-0.4680924415588379,1.074632167816162,1.3823621273040771,0.8566311597824097,-1.182522177696228,1.3483155965805054,-2.000694751739502,-1.4776619672775269,0.3365250527858734,0.5772718191146851,-0.0806281641125679,-0.7208417654037476,0.05034566670656204,0.026736615225672722,0.5983293056488037,-0.9485081434249878,0.08018725365400314,0.6293078660964966,-0.9617544412612915,0.5968830585479736,1.2659478187561035,-0.47943565249443054,-0.024061379954218864
0,70,14,7,2,3,-0.3008774518966675,-0.08970464766025543,-0.023592650890350342,-0.20926734805107117,0.00038511306047439575,0.18075741827487946,0.11122002452611923,-0.09245817363262177,-0.8414673209190369,-0.554138720035553,-0.2350846827030182,-0.3519919216632843,0.13506709039211273,-0.8023421168327332,0.733415424823761,-0.5252472758293152,-0.7040029168128967,-0.6252263188362122,0.2705551087856293,0.0929127186536789,-0.6035404801368713,-0.3061305582523346,0.9058704972267151,-0.7398518323898315,0.032916147261857986,0.21498869359493256,0.1195283830165863,0.6274693608283997,-1.321279764175415,-0.48254457116127014,1.0378624200820923,1.3954533338546753,0.8457633852958679,-1.2117187976837158,1.3889305591583252,-1.9589002132415771,-1.4695546627044678,0.31076177954673767,0.5585520267486572,-0.08822859823703766,-0.723811686038971,0.05038716644048691,0.026419172063469887,0.5996608734130859,-0.9483997821807861,0.08145018666982651,0.6295989155769348,-0.9616625905036926,0.5957465767860413,1.2649650573730469,-0.47854083776474,-0.023318741470575333
0,71,14,7,2,3,-0.3892756700515747,-0.009556509554386139,0.0027143172919750214,-0.12981392443180084,-0.008898932486772537,0.1651163250207901,0.0695565715432167,-0.10717691481113434,-0.7397864460945129,-0.3731798529624939,-0.4349139630794525,-0.5850107669830322,-0.15592443943023682,-0.7034984827041626,0.6365333199501038,-0.3763391673564911,-0.7853937745094299,-0.4924115240573883,-0.2130385935306549,7.9423189163208e-06,-0.291282594203949,-0.4797767102718353,0.8952492475509644,-0.6633843779563904,-0.3269716203212738,-0.07412895560264587,0.05171409994363785,0.7873163819313049,-1.2037298679351807,-0.6687726974487305,1.337238073348999,1.220426082611084,0.8477389216423035,-0.85292649269104,1.4277995824813843,-2.052873373031616,-1.3972371816635132,0.2680634558200836,0.5925191640853882,0.043823983520269394,-0.7203238606452942,0.04945540800690651,0.023896047845482826,0.6023926734924316,-0.9485581517219543,0.08245004713535309,0.6286410689353943,-0.9621047377586365,0.5956529974937439,1.2651814222335815,-0.48020341992378235,-0.023125704377889633
